Query	Gene	cor	pvalue
NKX2-1	TFDP1	-0.187960444997993	2.24858942984927e-05
NKX2-1	BAK1P1	0.0338462223114185	0.44925176799985
NKX2-1	ZNF750	-0.263858663219913	1.92715015303598e-09
NKX2-1	ARHGEF16	0.01281077642587	0.774628272692356
NKX2-1	PTPRN2-AS1	0.370334543608451	9.17232593965453e-18
NKX2-1	RNF139	-0.00863923535596922	0.846891449594266
NKX2-1	ZNF215	-0.00697914950534735	0.876046880577868
NKX2-1	MFSD4A	0.223486224821839	4.21614082204921e-07
NKX2-1	AL022724.2	-0.0327447783860556	0.464152811301403
NKX2-1	OSBP	0.0613860050314801	0.169677134755373
NKX2-1	AC007919.1	-0.106516373887791	0.0169687904685657
NKX2-1	EHBP1	-0.192810217961424	1.36077892310372e-05
NKX2-1	RPL21	-0.0257457326954895	0.564953385860138
NKX2-1	SNRPA	-0.152270506556245	0.000618994992144341
NKX2-1	MIR7152	0.0722744619393673	0.105788943833342
NKX2-1	HSPBAP1	-0.125258652897186	0.00494576043984249
NKX2-1	RORC	0.666678538357246	8.05428294005882e-66
NKX2-1	AC021549.1	-0.047303590546824	0.290144840031519
NKX2-1	VDAC3	-0.0870880092706428	0.0511665849864291
NKX2-1	ADAMTS5	-0.0875272263105833	0.0500013077087949
NKX2-1	CLK1	0.113147317619048	0.0111826825491559
NKX2-1	WIPI2	-0.0593285048628053	0.184465093726681
NKX2-1	AL512324.3	-0.117830687286821	0.00822554235629297
NKX2-1	SLC36A1	-0.0881398879476989	0.0484129895051615
NKX2-1	TMEM92	0.366145656479967	2.26351635896445e-17
NKX2-1	TIAM2	-0.123039031870018	0.00577383423663939
NKX2-1	BEX3	-0.13992837654189	0.00167337320667486
NKX2-1	IGHV1-69	0.031460413569049	0.481869629058833
NKX2-1	SDK1-AS1	-0.0695638242724641	0.119564777067258
NKX2-1	RCOR2	-0.0689727428725874	0.122747127985437
NKX2-1	ST6GALNAC1	0.148803946297116	0.000824811766099479
NKX2-1	RBM17	-0.0999574922307671	0.0251161364418331
NKX2-1	RPL24P4	-0.154451486773625	0.000515108369439955
NKX2-1	LSS	-0.0447903073441044	0.316563990508695
NKX2-1	BTBD9	0.396752939623804	2.25375103515293e-20
NKX2-1	FAM207BP	-0.00765153204872263	0.864215559661381
NKX2-1	TAB2	0.0594906613537366	0.183266175165341
NKX2-1	SPDYE18	-0.105827014352189	0.0176995230193074
NKX2-1	CPNE5	0.135816546518257	0.00229166016406853
NKX2-1	PRR11	-0.167016418429952	0.000170478127855214
NKX2-1	MAP1B	-0.0584802705359571	0.190831027384234
NKX2-1	CPT1A	-0.0336809371699397	0.451470448205032
NKX2-1	RPSA	-0.0666583554920375	0.135845950764352
NKX2-1	LCORL	0.114166156225179	0.0104692774363486
NKX2-1	ZNF582	0.152284018230082	0.000618295452571249
NKX2-1	AC104819.3	0.0407557038234568	0.362164537751355
NKX2-1	C12orf43	-0.06629749995733	0.137981855365024
NKX2-1	TMEM263	0.160296663540296	0.000311080185860467
NKX2-1	AC127502.2	0.0314376189816642	0.482187340267655
NKX2-1	B3GALT2	0.123054399863072	0.00576769631897979
NKX2-1	UNC119	-0.233351094749213	1.23347887889457e-07
NKX2-1	SMTN	0.0681846588251204	0.12709227945651
NKX2-1	LIMD2	0.0582740857108591	0.192402504426416
NKX2-1	CLUH	-0.0680764356981314	0.127698180207677
NKX2-1	PDLIM7	0.0958563165506731	0.0317703905775338
NKX2-1	AL157838.1	-0.120019628420269	0.00710001569506439
NKX2-1	TRMT5	-0.131249928147761	0.00321782416020846
NKX2-1	NTS	-0.182742036969498	3.80639119566037e-05
NKX2-1	NACC1	-0.0762738517006712	0.0877904200133123
NKX2-1	CEP95	-0.112776938628919	0.0114525035024328
NKX2-1	IGLV3-19	0.105059251258439	0.0185455912724484
NKX2-1	PAIP2	-0.0392118183939881	0.380648614000662
NKX2-1	TOB2P1	0.0151080298357806	0.735607196918959
NKX2-1	PAM	0.20331705880503	4.38839618439987e-06
NKX2-1	SIPA1	0.335246777550831	1.19065852740211e-14
NKX2-1	SF1	-0.00315886830910804	0.943716659195117
NKX2-1	SFRP5	0.292520073711337	2.31812456254533e-11
NKX2-1	CETP	0.281321850594964	1.38567117548213e-10
NKX2-1	SGCD	0.0372213056616051	0.40531522695732
NKX2-1	MIR4728	-0.0384043279033776	0.39054225310177
NKX2-1	GMNC	0.0479048958218762	0.284049979045306
NKX2-1	AC008038.1	-0.0419457216321414	0.34830669070913
NKX2-1	OBSCN	-0.119729901629406	0.00724061085180978
NKX2-1	PLA2G10	0.429385868818515	6.14674573811831e-24
NKX2-1	RBSN	0.210981298443175	1.85037987950472e-06
NKX2-1	MXRA7P1	-0.0350886314978978	0.432773157509684
NKX2-1	MANCR	-0.0211338795342813	0.636652401446535
NKX2-1	B3GALNT1	-0.0534708993919452	0.231734158545218
NKX2-1	AC004704.1	-0.11149632890054	0.0124303505556173
NKX2-1	ARMCX4	0.160194658231819	0.00031387711853756
NKX2-1	ZNF654	-0.0126319669510413	0.77769091458801
NKX2-1	SSU72	0.0836856566286465	0.0609827614237473
NKX2-1	SLC29A1	0.0945276830825879	0.0342267777088918
NKX2-1	INPP4A	-0.0176205013507955	0.693699161370076
NKX2-1	XCL2	0.0415197213095306	0.353228398320609
NKX2-1	BMP1	-0.0269415147887016	0.54701521226154
NKX2-1	LSM10	-0.0554328884070065	0.21503053548697
NKX2-1	ZNF22	0.02778206610732	0.534576442820774
NKX2-1	C19orf57	-0.117768120611559	0.00825993179832777
NKX2-1	LEXM	-0.142758281514866	0.00134118992370158
NKX2-1	LY6G6C	-0.153575271501681	0.000554727722172886
NKX2-1	MORF4L1P1	-0.0378947388682778	0.396865325358725
NKX2-1	OTX2	-0.13557172428849	0.00233435203988994
NKX2-1	DHX8	-0.137476142371675	0.00202055831682385
NKX2-1	DCUN1D2-AS	0.0342194885209041	0.444264040834889
NKX2-1	CCDC181	0.189466895870774	1.92638432979977e-05
NKX2-1	NEMP1	-0.172691390693569	0.000100732288265084
NKX2-1	C8orf82	0.0172164955984174	0.700379205375977
NKX2-1	AC009120.1	0.00688688620771682	0.877672574511495
NKX2-1	SYNPR-AS1	-0.159130721220904	0.000344482414010746
NKX2-1	PTPN14	-0.242300083217251	3.854008348339e-08
NKX2-1	UPK3B	0.132599190524015	0.00291387745730711
NKX2-1	GP2	0.0388164265444978	0.385473764146639
NKX2-1	AL049840.4	0.0739992332218836	0.0976980834876887
NKX2-1	SNX14	0.18256435017294	3.87424102740599e-05
NKX2-1	HP	0.664864810595107	2.38874988242543e-65
NKX2-1	SDAD1	-0.0750294157236787	0.0931057346527725
NKX2-1	OSBPL7	0.22256559588635	4.71525453044768e-07
NKX2-1	IGLV6-57	0.108782666007446	0.0147492262517092
NKX2-1	SRP14P2	-0.0205726421002223	0.645633237919941
NKX2-1	CDC14B	-0.103184491821956	0.0207613184570925
NKX2-1	FDXR	-0.253354682769159	8.58583910150737e-09
NKX2-1	CDC42EP3	0.158099734898591	0.00037677574463211
NKX2-1	LRRC34	-0.0207210733033221	0.643252979390376
NKX2-1	AC136475.1	-0.0122428558605496	0.78436744737223
NKX2-1	FANCB	-0.303220976947213	3.89582562142807e-12
NKX2-1	RRP7BP	-0.0992180443737697	0.0262184001002065
NKX2-1	AL512785.1	-0.146207620534464	0.00101859872538655
NKX2-1	PDIA6	-0.10358020770055	0.0202753664487681
NKX2-1	BPGM	-0.00676669738395653	0.879791091320855
NKX2-1	ZNF383	0.00780255112452204	0.861562282375119
NKX2-1	PRF1	0.105252950416761	0.0183288742383493
NKX2-1	NSMAF	-0.0953101971064573	0.0327611913415577
NKX2-1	FAM83E	0.265471500927835	1.52310194269499e-09
NKX2-1	AKAP5	0.103502115895212	0.0203704744979211
NKX2-1	FAM24B	0.0448732306169546	0.315667970402683
NKX2-1	PDHA1	-0.210304322279921	1.99965449064204e-06
NKX2-1	NOP10	-0.0994279047693217	0.02590141205327
NKX2-1	REM2	0.00800976865562972	0.85792418498217
NKX2-1	MAFB	0.03559005128545	0.426222690482494
NKX2-1	PLD2	-0.0225904515619755	0.613594101664834
NKX2-1	HEXA	0.183877568516827	3.39863750074068e-05
NKX2-1	ZNF524	0.129259943616492	0.00371884973850059
NKX2-1	DCST2	-0.0817483272310185	0.0672352179748778
NKX2-1	MIR4635	0.0546959677133221	0.221199961512874
NKX2-1	CPTP	0.0866463671906062	0.0523610666332926
NKX2-1	ZNF333	-0.0766346111560062	0.0862960025548276
NKX2-1	AC022079.1	-0.124060119427512	0.00537854586410218
NKX2-1	CA5B	-0.0410040847174364	0.359244045249504
NKX2-1	AC022613.1	0.330179649549745	3.11775780872311e-14
NKX2-1	SCG5	0.175659781273088	7.59873087038097e-05
NKX2-1	SSR1	-0.0593770423397033	0.184105622148232
NKX2-1	ATAD3C	0.214529455919877	1.22703680829892e-06
NKX2-1	VIPR1	0.245648458323436	2.46422698643575e-08
NKX2-1	DUSP12	-0.167489820852515	0.000163262031136803
NKX2-1	CELSR3	0.0249000447606899	0.577807649712001
NKX2-1	HHLA3	0.130365794447718	0.00343232458495078
NKX2-1	EPHB3	-0.1375414068794	0.00201052288424269
NKX2-1	RNU6-282P	-0.0400743103324552	0.370252309080461
NKX2-1	MIR579	0.0387618565653001	0.38614262073856
NKX2-1	H19	-0.0156805862457657	0.725982364309975
NKX2-1	IGHD6-25	0.0243132679852067	0.586806392035403
NKX2-1	AR	0.133508542252554	0.00272402109201294
NKX2-1	MOV10	-0.00746116854330714	0.867562257711386
NKX2-1	PVALB	0.0397520639754879	0.374115851321837
NKX2-1	CD37	0.303074300135106	3.99423689466143e-12
NKX2-1	SMARCAD1	-0.0764158284654077	0.08719982779091
NKX2-1	EIF4BP6	-0.0337460358626089	0.45059586890277
NKX2-1	PLEKHA6	0.259226850975024	3.75476591962224e-09
NKX2-1	IFT27	-0.054739231574092	0.220834302149296
NKX2-1	FGR	0.380561496960473	9.55728747076302e-19
NKX2-1	TRMT2B	-0.111407498932191	0.0125008360310775
NKX2-1	CFAP300	0.162394775603458	0.000258464644631518
NKX2-1	RN7SKP16	0.151317988059879	0.000670201412384031
NKX2-1	SCAF1	0.047971217228307	0.283383072004714
NKX2-1	LILRB4	0.224434492028934	3.75533610245605e-07
NKX2-1	MYO5A	-0.00686897970987822	0.877988149672557
NKX2-1	AGPAT3	0.118925597743858	0.00764405985006085
NKX2-1	ITGB5	-0.0550606109634522	0.218131575275608
NKX2-1	PRH2	-0.0554427552161814	0.214948778917639
NKX2-1	AC010168.1	-0.329082369413953	3.83137766395459e-14
NKX2-1	LINC00680	-0.0890884787372031	0.0460372546176152
NKX2-1	TOMM40L	-0.0329285325216151	0.461647964320239
NKX2-1	PLAGL1	0.0341347044411346	0.445394184469569
NKX2-1	CLK3	0.0286427853297584	0.521988389172465
NKX2-1	CYREN	-0.126086217592185	0.00466552838526935
NKX2-1	PWP1	-0.204854587140019	3.69992609182499e-06
NKX2-1	IGFALS	0.570052954074061	1.33924843412561e-44
NKX2-1	C2CD4D-AS1	0.151666530868977	0.000651025015662325
NKX2-1	AC090543.2	-0.0533512655141642	0.232781594557
NKX2-1	SLC16A1	-0.250155685392267	1.33571543161992e-08
NKX2-1	KPNA5	0.073344865635693	0.100707649420041
NKX2-1	ST6GAL1	0.231861443745655	1.49033096734459e-07
NKX2-1	RBP2	0.41428489290994	3.06683807772373e-22
NKX2-1	BEX1	0.0315392438886744	0.480771766871647
NKX2-1	PARP4	0.100119789583996	0.0248796319231818
NKX2-1	GANAB	0.00518572862636737	0.907732403691368
NKX2-1	RBL1	-0.204736769189694	3.74879843082002e-06
NKX2-1	KLHDC7B-DT	-0.0820368371813592	0.0662720485257462
NKX2-1	MIR4653	-0.118944300352544	0.00763445477723592
NKX2-1	KCTD21	0.0727153815360136	0.10367183207141
NKX2-1	PRR5L	-0.0544238079760042	0.223510136668493
NKX2-1	AL158835.2	-0.0362409658373672	0.417805851988302
NKX2-1	GFRA3	0.284406590859989	8.53459170287943e-11
NKX2-1	AC005696.1	-0.0773965065983549	0.0832072252392898
NKX2-1	RALB	-0.0730242420822649	0.102208910806429
NKX2-1	CREG1	-0.148339268859479	0.000856773092446791
NKX2-1	ZGPAT	0.0922928309619725	0.0387235589424673
NKX2-1	TP53I13	-0.0809739806853079	0.0698772183673456
NKX2-1	LINC01287	-0.0471139948463439	0.292084656270346
NKX2-1	SIK2	0.204085216251244	4.030408136078e-06
NKX2-1	ACOT4	0.180448901782993	4.77509430713895e-05
NKX2-1	FOLH1	-0.21916353074976	7.10008058534504e-07
NKX2-1	AC024560.4	-0.0917394875815774	0.0399112420230934
NKX2-1	JAML	0.39494161724249	3.46315149337503e-20
NKX2-1	ZNF532	-0.0190941718316584	0.669536554456144
NKX2-1	BOLA1	-0.194177883720105	1.17837306238205e-05
NKX2-1	MAP2K7	-0.0764235235239371	0.0871679095833581
NKX2-1	SERTAD2	-0.1046853123185	0.0189702971578658
NKX2-1	SLC22A3	0.509641820387624	1.54659518986361e-34
NKX2-1	TTTY20	-0.0775945660805127	0.0824190744838317
NKX2-1	COLEC12	0.337762740495674	7.3337451979031e-15
NKX2-1	GDI1	-0.0241382556298377	0.589502840828042
NKX2-1	LINC02031	-0.134291457817408	0.00256966498093887
NKX2-1	PDE5A	0.121803736796919	0.00628683631925118
NKX2-1	ZNF566	-0.02667191904599	0.551034819902052
NKX2-1	AL136531.1	-0.0287834084839261	0.519946306691929
NKX2-1	ARHGAP27	-0.0126072878731527	0.778113888654641
NKX2-1	GPM6A	0.384974431707536	3.51317505221626e-19
NKX2-1	C2orf68	-0.110092283820631	0.0135865051953971
NKX2-1	SPAG4	0.178176090618265	5.96192536357866e-05
NKX2-1	TRPC1	0.0296426658572	0.507558292974528
NKX2-1	PPP1R12A	-0.0121910016714622	0.785258391315945
NKX2-1	SBF1	0.0610852240907055	0.171781862189881
NKX2-1	UBC	-0.0406895630320768	0.362944722466311
NKX2-1	MORC2	-0.139545896631178	0.00172364926991481
NKX2-1	AC104823.1	-0.00096220712763332	0.982842930366375
NKX2-1	SLC35G1	-0.205603025728958	3.40339694825365e-06
NKX2-1	RPL27	-0.134430591203221	0.00254308361778408
NKX2-1	APOBEC3A	-0.0875960101499489	0.0498208433270389
NKX2-1	SNORC	-0.0113257444319949	0.800165539487606
NKX2-1	ZNF275	-0.0360995403278253	0.419626247186776
NKX2-1	AC124283.3	-0.0310789386506397	0.487201549540599
NKX2-1	PNLIPRP3	-0.0422196613704153	0.345164855239171
NKX2-1	MGAT3	0.0317351613095356	0.478049137157139
NKX2-1	LPCAT2	-0.068716211157416	0.124148644787356
NKX2-1	BMP3	0.224467515769632	3.74019537639765e-07
NKX2-1	RNU6-100P	-0.000219126050916092	0.996092489104079
NKX2-1	FAM86DP	0.048139702086468	0.281693600208367
NKX2-1	TMED2	-0.00518472056066978	0.907750259898721
NKX2-1	MSR1	0.275557539903632	3.37330337470816e-10
NKX2-1	AL136452.1	0.651364976403596	6.17686611205374e-62
NKX2-1	RNVU1-30	-0.0538249518669855	0.228653869230974
NKX2-1	RBM11	-0.0369848944149247	0.408306832997403
NKX2-1	CASKIN2	0.0878884220662695	0.0490597251439662
NKX2-1	ZNF354B	-0.0925735482159159	0.0381325708090762
NKX2-1	ORC2	-0.17104429121427	0.000117554228442415
NKX2-1	POLR3GL	0.0653235689847774	0.143875372964019
NKX2-1	SAFB	-0.0921910001798595	0.0389398504207274
NKX2-1	SLC2A3	0.179733466285233	5.12219244741668e-05
NKX2-1	GOLM2	0.141325784906573	0.001500907331156
NKX2-1	AC098583.1	-0.117750981920384	0.00826937434114367
NKX2-1	FZR1	-0.110792771810446	0.0129983580625747
NKX2-1	MIR196A1	-0.0879177201784244	0.0489840043038662
NKX2-1	ZNF207	-0.165173217154694	0.000201522014328845
NKX2-1	NPC1	-0.100732225602113	0.0240044083474777
NKX2-1	AC109322.1	-0.0801178820861523	0.0728964132440657
NKX2-1	UQCR11	-0.163906616510937	0.000225842868004852
NKX2-1	TMA7	0.0863141800088789	0.0532747539910789
NKX2-1	AL512625.3	-0.119171517398397	0.00751862178845794
NKX2-1	NPIPA1	-0.00860707725264233	0.847454382870756
NKX2-1	SUGP2	-0.0739776151184341	0.0977963518073938
NKX2-1	NKG7	0.117375878913965	0.00847846294978372
NKX2-1	GABRA3	-0.174091327313849	8.82428818232308e-05
NKX2-1	ZNF467	0.205375858462084	3.49090976748157e-06
NKX2-1	NPAS2	-0.0580268456386833	0.194299371502025
NKX2-1	CCNJL	0.486771311476005	3.16916101100658e-31
NKX2-1	BCLAF3	0.0179324117532466	0.688558022341852
NKX2-1	GSTM1	-0.066038466020665	0.139530921684982
NKX2-1	VCAN	0.0548458151559288	0.219935318404477
NKX2-1	ANAPC5	-0.114238627296388	0.0104201050034626
NKX2-1	MPZ	0.00610165534147242	0.89152860744213
NKX2-1	MMP24	0.567856501258126	3.38667744414687e-44
NKX2-1	MTERF1	-0.238548548836283	6.3118807234696e-08
NKX2-1	ANGPT1	0.139749568747676	0.00169670722679316
NKX2-1	FAM160A1	-0.124115554375996	0.0053577999598547
NKX2-1	KCNAB1	0.152252749634567	0.00061991543732203
NKX2-1	UPK1B	-0.121945444971986	0.00622597839893142
NKX2-1	HBB	0.307354556045913	1.91760201120413e-12
NKX2-1	AHNAK	-0.0382159035989917	0.392873111376544
NKX2-1	CASC3	-0.0726403807098112	0.104029566045952
NKX2-1	NR1D1	-0.12519906863755	0.00496651108583148
NKX2-1	RMDN1	0.0499517740992969	0.263953815373448
NKX2-1	AC024575.1	-0.0909978499555551	0.0415512796191268
NKX2-1	DNAJB5	-0.0287301554212321	0.520719146365944
NKX2-1	NSUN4	-0.0300927615948554	0.501131419068042
NKX2-1	TOP2A	-0.242924214586953	3.54751261250438e-08
NKX2-1	MYO19	-0.207888639914519	2.6320237594531e-06
NKX2-1	TNFAIP8L2	0.264497031981746	1.7561092325778e-09
NKX2-1	ZNF692	-0.0751034778632286	0.0927823503748061
NKX2-1	SUPT5H	0.106627156210555	0.0168538549772085
NKX2-1	APOE	0.340751871667862	4.0999173582204e-15
NKX2-1	PON3	0.408796883209944	1.21002561333803e-21
NKX2-1	CMTM4	0.180599168866262	4.70507343886498e-05
NKX2-1	ZFP64	-0.266048011821643	1.39970306145888e-09
NKX2-1	AC025178.1	0.0840638309683301	0.0598200887466659
NKX2-1	CKMT2-AS1	0.0196060542090931	0.661221246849318
NKX2-1	AC021016.1	0.208482143559726	2.4609363700026e-06
NKX2-1	SCN4B	0.105845589830061	0.0176794778728713
NKX2-1	MMADHC	-0.103209017086985	0.0207309090323567
NKX2-1	ZNF160	0.123745971063421	0.00549748436487625
NKX2-1	DMC1	-0.0761679319330277	0.0882331146123489
NKX2-1	LDLRAP1	0.0821869782852299	0.0657753143141242
NKX2-1	TVP23C	0.0306398228360284	0.493378239222481
NKX2-1	VTN	0.186369351577695	2.64410749162675e-05
NKX2-1	UBE2J2	0.0185739889736281	0.678028274673671
NKX2-1	IFITM1	0.0124569075013304	0.780692666274251
NKX2-1	AC005899.6	0.146764278643139	0.000973817279589784
NKX2-1	PIGL	0.117328444201919	0.00850523678828955
NKX2-1	SRP68	-0.134907565385871	0.00245384987942015
NKX2-1	APOM	-0.102686044632344	0.0213878093261385
NKX2-1	OXA1L	0.00615164741501573	0.890645426138948
NKX2-1	AC004943.2	-0.0188188647650966	0.674025640277837
NKX2-1	ZNF727	0.0984722923180316	0.0273720280934756
NKX2-1	HID1	0.356014254648559	1.90602395822542e-16
NKX2-1	TMEM154	-0.15478590781941	0.000500692930505556
NKX2-1	RNU1-67P	0.0363769135972253	0.416060345144737
NKX2-1	FSCN2	0.256169676222661	5.79036936300847e-09
NKX2-1	TSKS	-0.0293306675801334	0.512038473524601
NKX2-1	MIR5587	0.0233229656096358	0.602138583927677
NKX2-1	C14orf119	-0.0549537097208427	0.219027946799149
NKX2-1	AC005041.3	-0.0319903755298781	0.47451511076189
NKX2-1	TTC27	-0.165539702854425	0.000194956370585917
NKX2-1	LBR	-0.184303302148235	3.2567085371636e-05
NKX2-1	SHROOM3	0.346190978532862	1.40017121376058e-15
NKX2-1	SNRNP35	0.0531336245894903	0.234695694106874
NKX2-1	PYGL	0.0299644197360614	0.502959608445031
NKX2-1	DCAF8	-0.0392727940938356	0.379907804982082
NKX2-1	CICP14	0.086410210622912	0.0530092655888323
NKX2-1	HAS2	0.112598203754169	0.0115847607361988
NKX2-1	NONO	-0.0860588151522399	0.0539861334753807
NKX2-1	POU6F1	0.191007343774726	1.64253145512079e-05
NKX2-1	HACE1	-0.0430317265399055	0.335957481345105
NKX2-1	ITGA3	0.211488369871115	1.74562518956133e-06
NKX2-1	PPFIA1	-0.0741136572684897	0.0971792613973628
NKX2-1	C9orf40	-0.126973606181056	0.00438103432485824
NKX2-1	TRAF3IP2-AS1	0.0410373646437849	0.358853859885921
NKX2-1	TNFAIP2	-0.0591178448872041	0.18603125811676
NKX2-1	H4C4	-0.112680286459114	0.0115238556949351
NKX2-1	AC010245.2	0.067029282160601	0.133677058730608
NKX2-1	TCN1	0.0161928679529613	0.717407128693462
NKX2-1	ZNF8	0.0406095547267293	0.36388988654355
NKX2-1	CKB	0.0909736547510411	0.0416057286032609
NKX2-1	TMEM240	0.0793421659589142	0.0757232451129388
NKX2-1	BGN	0.111372453233141	0.0125287412782574
NKX2-1	QRFPR	-0.133240904033092	0.00277869436456879
NKX2-1	MRPS18A	-0.169722661272779	0.000132926220759233
NKX2-1	INO80C	-0.174482149690378	8.50258262269486e-05
NKX2-1	SH3D19	0.186636794059209	2.57330951886027e-05
NKX2-1	TPST1	-0.113484161382257	0.0109421954355036
NKX2-1	AC019069.1	-0.182258966534302	3.99353336621298e-05
NKX2-1	OR7E62P	-0.185473648499012	2.89491017058703e-05
NKX2-1	RNU6-705P	-0.102645242205176	0.0214398125950076
NKX2-1	AL359182.1	-0.0542248374135579	0.225209912505858
NKX2-1	MED29	0.114023694095123	0.0105665399216361
NKX2-1	FARS2	0.0547277910681942	0.220930953461021
NKX2-1	UBE2L3	-0.112840427610287	0.0114058466130076
NKX2-1	PDRG1	-0.117926547574826	0.00817310101365378
NKX2-1	MIR34AHG	0.222513523947608	4.74512048213167e-07
NKX2-1	SLC27A2	0.0635350682620581	0.155196572737178
NKX2-1	SYNJ2	0.0783743886622205	0.0793743417485764
NKX2-1	STAG3L3	-0.0983647290243562	0.0275419725383993
NKX2-1	LCMT2	-0.138345854284842	0.00189051659968832
NKX2-1	AC036214.2	-0.0765111320450358	0.0868051819970503
NKX2-1	CCDC8	0.069056010875249	0.122294866387164
NKX2-1	HCG15	-0.00159140533686638	0.971627510487768
NKX2-1	ZFYVE1	0.0420579474165222	0.347017379850257
NKX2-1	ITSN2	0.0767080617535247	0.0859942637542766
NKX2-1	ZFPM2-AS1	0.0206942553599394	0.643682765620403
NKX2-1	TADA3	0.116839779373305	0.00878547567687625
NKX2-1	CLN5	0.0259515511893869	0.561845862730418
NKX2-1	DNAJC18	0.122409993381147	0.00603016433887701
NKX2-1	BCKDK	0.0507515383663434	0.256373996759427
NKX2-1	LMOD1	0.211623503084447	1.71868200859468e-06
NKX2-1	FMO4	-0.0807589385766988	0.070625810788679
NKX2-1	SLC6A6	0.038791874904966	0.385774602773592
NKX2-1	TRAV2	0.146822902338676	0.000969208524480676
NKX2-1	METTL24	-0.100521197134904	0.0243029321398446
NKX2-1	PLXDC1	-0.000800756364854527	0.985721413954013
NKX2-1	PTK7	-0.0404202031116939	0.366132865219875
NKX2-1	TMPRSS6	0.30939481209307	1.34591280245994e-12
NKX2-1	CACYBPP2	-0.199633258820252	6.57037731120107e-06
NKX2-1	CRYZL2P	0.128682974537075	0.00387679434798113
NKX2-1	ZFP37	-0.0900909958243497	0.0436336432625718
NKX2-1	LIMK2	-0.0958666362054308	0.0317519174252332
NKX2-1	MAN2A2	-0.00438076485644595	0.922005042679484
NKX2-1	ZNF287	-0.0628283669920924	0.159851359236078
NKX2-1	ASIC3	-0.00403823321094065	0.928086271377505
NKX2-1	AP001189.3	0.287941684864118	4.86160809377474e-11
NKX2-1	SLC35F5	-0.0261670117762938	0.558601610492522
NKX2-1	ADAMDEC1	0.0866326895432204	0.0523984277187975
NKX2-1	MIXL1	-0.115444707600853	0.0096313115365361
NKX2-1	RPL37A-DT	0.0501824865482989	0.26175157867036
NKX2-1	EGFLAM	-0.0685925798616205	0.12482851308546
NKX2-1	UBASH3A	0.114049865844871	0.0105486119544895
NKX2-1	RNU7-48P	-0.0745711901431933	0.0951266257415259
NKX2-1	RPL3P7	-0.0315160735657736	0.481094316674714
NKX2-1	SOX17	0.354787038235453	2.45462646872155e-16
NKX2-1	PCDH7	0.0834060391936733	0.0618543765459944
NKX2-1	ADRB2	0.245205672182085	2.61534669115465e-08
NKX2-1	NDUFAF2	-0.0607810708820232	0.173929934441872
NKX2-1	C8orf44	0.00943022840514647	0.833070184678161
NKX2-1	SH3D21	0.0594183711954247	0.183799945907626
NKX2-1	MRPL11	-0.113138831386589	0.0111888012033249
NKX2-1	SLC4A1AP	-0.139107853015878	0.00178292818258256
NKX2-1	RNA5-8SP5	0.050384380076104	0.259834843420172
NKX2-1	QDPR	0.139947471451537	0.00167089883673355
NKX2-1	LINC01285	0.0416074085627704	0.352211754322069
NKX2-1	RIPOR3	0.0216336242964308	0.628700063905911
NKX2-1	NDUFA12	-0.152072095448967	0.000629352238621627
NKX2-1	RHBDL2	-0.0362543161354172	0.417634250078888
NKX2-1	GGT7	0.0615790168645103	0.168336716875014
NKX2-1	AC008736.1	0.143260730003139	0.00128897951701342
NKX2-1	EMC9	-0.093522688675592	0.0361906838753754
NKX2-1	C1orf198	0.0700139499177739	0.117184836462082
NKX2-1	NDUFA2	-0.0464871678625579	0.298559647446856
NKX2-1	SLC1A7	0.332758061850943	1.9146164492194e-14
NKX2-1	ITFG2	0.00772293460084872	0.862960885134619
NKX2-1	EXOSC10-AS1	-0.0472803486962546	0.290382169063933
NKX2-1	ATP6V0D1	0.298117617159045	9.20425566786748e-12
NKX2-1	ATP2B4	0.00511296067434312	0.909021485822608
NKX2-1	WDR55	0.138318495120723	0.00189448781923592
NKX2-1	ANKAR	-0.0693953011344838	0.120465457832983
NKX2-1	SMARCA2	-0.141226976927676	0.00151254365916199
NKX2-1	TMEM54	-0.0508495914627347	0.255455169963246
NKX2-1	VSIG1	0.365607677980645	2.53952351363248e-17
NKX2-1	AC019080.5	0.161278639872829	0.00028531970101545
NKX2-1	MFAP3L	-0.0139495724134738	0.75520683488987
NKX2-1	AC068299.1	-0.144592763695544	0.00115948401608851
NKX2-1	EXOC2	0.0509462498153311	0.254551648918083
NKX2-1	ACP5	0.275083110405148	3.62625753549273e-10
NKX2-1	HBA2	0.336313511626464	9.70039351089767e-15
NKX2-1	BZW1	0.0576175479700037	0.19746958647428
NKX2-1	C3orf52	0.118178451646203	0.00803671359674534
NKX2-1	IL6	0.12170503570307	0.00632953929605069
NKX2-1	CCDC50	-0.0271791656643246	0.543483936090239
NKX2-1	MRC2	0.225295232516017	3.3793312942631e-07
NKX2-1	TNKS	-0.0142025155649614	0.750913428364905
NKX2-1	ERMN	0.0432062826699627	0.333999096794646
NKX2-1	C1RL	0.139333537390042	0.00175215768372094
NKX2-1	NAP1L2	-0.127950545841082	0.00408603842629598
NKX2-1	AP001628.1	-0.0891145958182385	0.0459732547199572
NKX2-1	KDM4B	-0.0567138559029706	0.204602450251621
NKX2-1	OSR1	0.176965775902254	6.70256883440085e-05
NKX2-1	DNAJC8	0.0334936377381609	0.4539920863517
NKX2-1	LINC00662	0.037519274814591	0.401563314608273
NKX2-1	DDIT3	-0.125608901304493	0.00482535652855597
NKX2-1	DDX27	-0.0174009907295515	0.697325761301384
